optimizer_name,function_id,dimension,target_value,ert,success_rate
CMAES-APOP-KMA Nguyen (2022),2,2,1e-07,507.400008,1.000000
CMAES-APOP-KMA Nguyen (2022),2,5,1e-07,1547.199956,1.000000
CMAES-APOP-KMA Nguyen (2022),2,10,1e-07,4047.26673,1.000000
CMAES-APOP-KMA Nguyen (2022),2,20,1e-07,12267.333477,1.000000
CMAES-APOP-KMA Nguyen (2022),3,2,1e-07,4061.466704,1.000000
CMAES-APOP-KMA Nguyen (2022),3,5,1e-07,130151.867332,1.000000
CMAES-APOP-KMA Nguyen (2022),3,10,1e-07,3363615.57301,0.466667
CMAES-APOP-KMA Nguyen (2022),3,20,1e-07,30606769662,0.000000
CMAES-APOP-KMA Nguyen (2022),8,2,1e-07,517.86672,1.000000
CMAES-APOP-KMA Nguyen (2022),8,5,1e-07,2048.866548,1.000000
CMAES-APOP-KMA Nguyen (2022),8,10,1e-07,4851.133566,1.000000
CMAES-APOP-KMA Nguyen (2022),8,20,1e-07,22348.000412,1.000000
CMAES-APOP-KMA Nguyen (2022),15,2,1e-07,3114.599484,1.000000
CMAES-APOP-KMA Nguyen (2022),15,5,1e-07,18196.864127,1.000000
CMAES-APOP-KMA Nguyen (2022),15,10,1e-07,40155.863328,1.000000
CMAES-APOP-KMA Nguyen (2022),15,20,1e-07,87026.02,1.000000
CMAES-APOP-KP Nguyen (2022),1,2,1e-07,230.4,1.000000
CMAES-APOP-KP Nguyen (2022),1,5,1e-07,639.533328,1.000000
CMAES-APOP-KP Nguyen (2022),1,10,1e-07,1244.333327,1.000000
CMAES-APOP-KP Nguyen (2022),1,20,1e-07,2409.399994,1.000000
CMAES-APOP-KP Nguyen (2022),2,2,1e-07,607.400012,1.000000
CMAES-APOP-KP Nguyen (2022),2,5,1e-07,2020.066674,1.000000
CMAES-APOP-KP Nguyen (2022),2,10,1e-07,5724.733365,1.000000
CMAES-APOP-KP Nguyen (2022),2,20,1e-07,19039.599867,1.000000
CMAES-APOP-KP Nguyen (2022),3,2,1e-07,4169.333248,1.000000
CMAES-APOP-KP Nguyen (2022),3,5,1e-07,200301.133392,1.000000
CMAES-APOP-KP Nguyen (2022),3,10,1e-07,3088689.42776,0.466667
CMAES-APOP-KP Nguyen (2022),3,20,1e-07,30606211139,0.000000
CMAES-APOP-KP Nguyen (2022),8,2,1e-07,575.066688,1.000000
CMAES-APOP-KP Nguyen (2022),8,5,1e-07,2442.600144,1.000000
CMAES-APOP-KP Nguyen (2022),8,10,1e-07,7107.066019,1.000000
CMAES-APOP-KP Nguyen (2022),8,20,1e-07,28638.734048,1.000000
CMAES-APOP-KP Nguyen (2022),15,2,1e-07,3317.732628,1.000000
CMAES-APOP-KP Nguyen (2022),15,5,1e-07,21291.740509,1.000000
CMAES-APOP-KP Nguyen (2022),15,10,1e-07,48019.671996,1.000000
CMAES-APOP-KP Nguyen (2022),15,20,1e-07,104756.72,1.000000
CMAES-APOP-MA Nguyen (2022),1,2,1e-07,178.999998,1.000000
CMAES-APOP-MA Nguyen (2022),1,5,1e-07,479.600004,1.000000
CMAES-APOP-MA Nguyen (2022),1,10,1e-07,862.266665,1.000000
CMAES-APOP-MA Nguyen (2022),1,20,1e-07,1541.13333,1.000000
CMAES-APOP-MA Nguyen (2022),2,2,1e-07,503.800006,1.000000
CMAES-APOP-MA Nguyen (2022),2,5,1e-07,1556.599956,1.000000
CMAES-APOP-MA Nguyen (2022),2,10,1e-07,3953.60004,1.000000
CMAES-APOP-MA Nguyen (2022),2,20,1e-07,12301.199859,1.000000
CMAES-APOP-MA Nguyen (2022),3,2,1e-07,7363.933344,1.000000
CMAES-APOP-MA Nguyen (2022),3,5,1e-07,281119.00048,1.000000
CMAES-APOP-MA Nguyen (2022),3,10,1e-07,3121546.57305,0.466667
CMAES-APOP-MA Nguyen (2022),3,20,1e-07,30606746709,0.000000
CMAES-APOP-MA Nguyen (2022),8,2,1e-07,558.399968,1.000000
CMAES-APOP-MA Nguyen (2022),8,5,1e-07,2787.399886,1.000000
CMAES-APOP-MA Nguyen (2022),8,10,1e-07,6671.399505,1.000000
CMAES-APOP-MA Nguyen (2022),8,20,1e-07,24157.666584,1.000000
CMAES-APOP-MA Nguyen (2022),15,2,1e-07,4943.400704,1.000000
CMAES-APOP-MA Nguyen (2022),15,5,1e-07,16852.400513,1.000000
CMAES-APOP-MA Nguyen (2022),15,10,1e-07,39297.967164,1.000000
CMAES-APOP-MA Nguyen (2022),15,20,1e-07,89901.48,1.000000
CMAES-APOP-Var1 Nguyen (2018),1,2,1e-07,209.133336,1.000000
CMAES-APOP-Var1 Nguyen (2018),1,5,1e-07,607.666668,1.000000
CMAES-APOP-Var1 Nguyen (2018),1,10,1e-07,1274.66667,1.000000
CMAES-APOP-Var1 Nguyen (2018),1,20,1e-07,2400.666651,1.000000
CMAES-APOP-Var1 Nguyen (2018),2,2,1e-07,616.266675,1.000000
CMAES-APOP-Var1 Nguyen (2018),2,5,1e-07,2016.533308,1.000000
CMAES-APOP-Var1 Nguyen (2018),2,10,1e-07,5692.86666,1.000000
CMAES-APOP-Var1 Nguyen (2018),2,20,1e-07,18681.666471,1.000000
CMAES-APOP-Var1 Nguyen (2018),3,2,1e-07,4653.59984,1.000000
CMAES-APOP-Var1 Nguyen (2018),3,5,1e-07,200861.399428,1.000000
CMAES-APOP-Var1 Nguyen (2018),3,10,1e-07,2350451.88999,0.600000
CMAES-APOP-Var1 Nguyen (2018),3,20,1e-07,30605859193,0.000000
CMAES-APOP-Var1 Nguyen (2018),8,2,1e-07,510.600048,1.000000
CMAES-APOP-Var1 Nguyen (2018),8,5,1e-07,2125.600074,1.000000
CMAES-APOP-Var1 Nguyen (2018),8,10,1e-07,12249.399589,1.000000
CMAES-APOP-Var1 Nguyen (2018),8,20,1e-07,32603.867988,1.000000
CMAES-APOP-Var1 Nguyen (2018),15,2,1e-07,3472.000688,1.000000
CMAES-APOP-Var1 Nguyen (2018),15,5,1e-07,16415.737117,1.000000
CMAES-APOP-Var1 Nguyen (2018),15,10,1e-07,33179.090234,1.000000
CMAES-APOP-Var1 Nguyen (2018),15,20,1e-07,103939.3,1.000000
CMAES-APOP-Var2 Nguyen (2018),1,2,1e-07,225.066666,1.000000
CMAES-APOP-Var2 Nguyen (2018),1,5,1e-07,619.866672,1.000000
CMAES-APOP-Var2 Nguyen (2018),1,10,1e-07,1257.000002,1.000000
CMAES-APOP-Var2 Nguyen (2018),1,20,1e-07,2406.933342,1.000000
CMAES-APOP-Var2 Nguyen (2018),2,2,1e-07,607.800009,1.000000
CMAES-APOP-Var2 Nguyen (2018),2,5,1e-07,1994.399974,1.000000
CMAES-APOP-Var2 Nguyen (2018),2,10,1e-07,5800.86663,1.000000
CMAES-APOP-Var2 Nguyen (2018),2,20,1e-07,19113.999876,1.000000
CMAES-APOP-Var2 Nguyen (2018),3,2,1e-07,5825.666624,1.000000
CMAES-APOP-Var2 Nguyen (2018),3,5,1e-07,214790.133696,1.000000
CMAES-APOP-Var2 Nguyen (2018),3,10,1e-07,2353994.25084,0.533333
CMAES-APOP-Var2 Nguyen (2018),3,20,1e-07,30605928052,0.000000
CMAES-APOP-Var2 Nguyen (2018),8,2,1e-07,583.200016,1.000000
CMAES-APOP-Var2 Nguyen (2018),8,5,1e-07,2684.933222,1.000000
CMAES-APOP-Var2 Nguyen (2018),8,10,1e-07,10447.867157,1.000000
CMAES-APOP-Var2 Nguyen (2018),8,20,1e-07,20752.4004,1.000000
CMAES-APOP-Var2 Nguyen (2018),15,2,1e-07,4063.399944,1.000000
CMAES-APOP-Var2 Nguyen (2018),15,5,1e-07,17073.936061,1.000000
CMAES-APOP-Var2 Nguyen (2018),15,10,1e-07,34716.134236,1.000000
CMAES-APOP-Var2 Nguyen (2018),15,20,1e-07,106169.84,1.000000
CMAES-APOP-Var3 Nguyen (2018),1,2,1e-07,215.800002,1.000000
CMAES-APOP-Var3 Nguyen (2018),1,5,1e-07,636.933336,1.000000
CMAES-APOP-Var3 Nguyen (2018),1,10,1e-07,1277.333336,1.000000
CMAES-APOP-Var3 Nguyen (2018),1,20,1e-07,2406.466663,1.000000
CMAES-APOP-Var3 Nguyen (2018),2,2,1e-07,631.999987,1.000000
CMAES-APOP-Var3 Nguyen (2018),2,5,1e-07,2051.200038,1.000000
CMAES-APOP-Var3 Nguyen (2018),2,10,1e-07,5775.60009,1.000000
CMAES-APOP-Var3 Nguyen (2018),2,20,1e-07,19200.466557,1.000000
CMAES-APOP-Var3 Nguyen (2018),3,2,1e-07,4726.666848,1.000000
CMAES-APOP-Var3 Nguyen (2018),3,5,1e-07,194292.333332,1.000000
CMAES-APOP-Var3 Nguyen (2018),3,10,1e-07,3300861.42925,0.466667
CMAES-APOP-Var3 Nguyen (2018),3,20,1e-07,30606387112,0.000000
CMAES-APOP-Var3 Nguyen (2018),8,2,1e-07,520.066624,1.000000
CMAES-APOP-Var3 Nguyen (2018),8,5,1e-07,3229.866464,1.000000
CMAES-APOP-Var3 Nguyen (2018),8,10,1e-07,6022.13287,1.000000
CMAES-APOP-Var3 Nguyen (2018),8,20,1e-07,31523.93246,1.000000
CMAES-APOP-Var3 Nguyen (2018),15,2,1e-07,2707.066632,1.000000
CMAES-APOP-Var3 Nguyen (2018),15,5,1e-07,17865.927781,1.000000
CMAES-APOP-Var3 Nguyen (2018),15,10,1e-07,36949.96939,1.000000
CMAES-APOP-Var3 Nguyen (2018),15,20,1e-07,95510.26,1.000000
CMAm brockhoff (2012),1,2,1e-07,187.666668,1.000000
CMAm brockhoff (2012),1,5,1e-07,504.466668,1.000000
CMAm brockhoff (2012),1,10,1e-07,968.199996,1.000000
CMAm brockhoff (2012),1,20,1e-07,1748.533338,1.000000
CMAm brockhoff (2012),2,2,1e-07,600.466663,1.000000
CMAm brockhoff (2012),2,5,1e-07,1932.13334,1.000000
CMAm brockhoff (2012),2,10,1e-07,5752.600035,1.000000
CMAm brockhoff (2012),2,20,1e-07,18740.800002,1.000000
CMAm brockhoff (2012),3,2,1e-07,3267.39984,1.000000
CMAm brockhoff (2012),3,5,1e-07,1573270.80054,0.333333
CMAm brockhoff (2012),3,10,1e-07,20657720.0003,0.066667
CMAm brockhoff (2012),3,20,1e-07,20918966348,0.000000
CMAm brockhoff (2012),8,2,1e-07,663.73328,1.000000
CMAm brockhoff (2012),8,5,1e-07,2355.13347,1.000000
CMAm brockhoff (2012),8,10,1e-07,6598.200633,1.000000
CMAm brockhoff (2012),8,20,1e-07,24209.133936,1.000000
CMAm brockhoff (2012),15,2,1e-07,2972.333424,1.000000
CMAm brockhoff (2012),15,5,1e-07,14586.466921,1.000000
CMAm brockhoff (2012),15,10,1e-07,85078.69463,1.000000
CMAm brockhoff (2012),15,20,1e-07,242401.6,1.000000
CMAma brockhoff (2012),1,2,1e-07,178.399998,1.000000
CMAma brockhoff (2012),1,5,1e-07,484.733328,1.000000
CMAma brockhoff (2012),1,10,1e-07,948.466663,1.000000
CMAma brockhoff (2012),1,20,1e-07,1771.266664,1.000000
CMAma brockhoff (2012),2,2,1e-07,537.599999,1.000000
CMAma brockhoff (2012),2,5,1e-07,1595.39996,1.000000
CMAma brockhoff (2012),2,10,1e-07,4130.73336,1.000000
CMAma brockhoff (2012),2,20,1e-07,12407.666703,1.000000
CMAma brockhoff (2012),3,2,1e-07,4927.600192,1.000000
CMAma brockhoff (2012),3,5,1e-07,912701.57169,0.466667
CMAma brockhoff (2012),3,10,1e-07,9532443.00155,0.133333
CMAma brockhoff (2012),3,20,1e-07,20762426888,0.000000
CMAma brockhoff (2012),8,2,1e-07,502.73328,1.000000
CMAma brockhoff (2012),8,5,1e-07,1837.933224,1.000000
CMAma brockhoff (2012),8,10,1e-07,5351.133809,1.000000
CMAma brockhoff (2012),8,20,1e-07,20121.201172,1.000000
CMAma brockhoff (2012),15,2,1e-07,3154.066296,1.000000
CMAma brockhoff (2012),15,5,1e-07,24433.734845,1.000000
CMAma brockhoff (2012),15,10,1e-07,76286.57621,1.000000
CMAma brockhoff (2012),15,20,1e-07,230299.92,1.000000
CMAmah brockhoff (2012),1,2,1e-07,165.199998,1.000000
CMAmah brockhoff (2012),1,5,1e-07,371.266668,1.000000
CMAmah brockhoff (2012),1,10,1e-07,659.866665,1.000000
CMAmah brockhoff (2012),1,20,1e-07,1169.466657,1.000000
CMAmah brockhoff (2012),2,2,1e-07,643.066677,1.000000
CMAmah brockhoff (2012),2,5,1e-07,1641.533374,1.000000
CMAmah brockhoff (2012),2,10,1e-07,4259.400015,1.000000
CMAmah brockhoff (2012),2,20,1e-07,12405.799953,1.000000
CMAmah brockhoff (2012),3,2,1e-07,3274.73336,1.000000
CMAmah brockhoff (2012),3,5,1e-07,5150842.49926,0.133333
CMAmah brockhoff (2012),3,10,1e-07,20172637.0011,0.066667
CMAmah brockhoff (2012),3,20,1e-07,37799235.0026,0.066667
CMAmah brockhoff (2012),8,2,1e-07,570.533376,1.000000
CMAmah brockhoff (2012),8,5,1e-07,1892.266568,1.000000
CMAmah brockhoff (2012),8,10,1e-07,5121.067165,1.000000
CMAmah brockhoff (2012),8,20,1e-07,16316.598916,1.000000
CMAmah brockhoff (2012),15,2,1e-07,3324.000496,1.000000
CMAmah brockhoff (2012),15,5,1e-07,23705.457022,1.000000
CMAmah brockhoff (2012),15,10,1e-07,64180.069446,1.000000
CMAmah brockhoff (2012),15,20,1e-07,226602.44,1.000000
CMAmh brockhoff (2012),1,2,1e-07,175.933332,1.000000
CMAmh brockhoff (2012),1,5,1e-07,384.266664,1.000000
CMAmh brockhoff (2012),1,10,1e-07,670.133336,1.000000
CMAmh brockhoff (2012),1,20,1e-07,1192.466669,1.000000
CMAmh brockhoff (2012),2,2,1e-07,810.800009,1.000000
CMAmh brockhoff (2012),2,5,1e-07,2124.4,1.000000
CMAmh brockhoff (2012),2,10,1e-07,5497.199955,1.000000
CMAmh brockhoff (2012),2,20,1e-07,16216.266645,1.000000
CMAmh brockhoff (2012),3,2,1e-07,3837.200192,1.000000
CMAmh brockhoff (2012),3,5,1e-07,1645898.60049,0.333333
CMAmh brockhoff (2012),3,10,1e-07,19895308.0013,0.066667
CMAmh brockhoff (2012),3,20,1e-07,20654792620,0.000000
CMAmh brockhoff (2012),8,2,1e-07,740.399968,1.000000
CMAmh brockhoff (2012),8,5,1e-07,2375.866752,1.000000
CMAmh brockhoff (2012),8,10,1e-07,6294.46641,1.000000
CMAmh brockhoff (2012),8,20,1e-07,21529.665928,1.000000
CMAmh brockhoff (2012),15,2,1e-07,3320.267168,1.000000
CMAmh brockhoff (2012),15,5,1e-07,24469.532529,1.000000
CMAmh brockhoff (2012),15,10,1e-07,77325.056882,1.000000
CMAmh brockhoff (2012),15,20,1e-07,231949.48,1.000000
COBYLA-scipy-2019 Varelas (2019),1,2,1e-07,35.866668,1.000000
COBYLA-scipy-2019 Varelas (2019),1,5,1e-07,92.066664,1.000000
COBYLA-scipy-2019 Varelas (2019),1,10,1e-07,199.133333,1.000000
COBYLA-scipy-2019 Varelas (2019),1,20,1e-07,489.533328,1.000000
COBYLA-scipy-2019 Varelas (2019),2,2,1e-07,2929031.00001,0.000000
COBYLA-scipy-2019 Varelas (2019),2,5,1e-07,47288392,0.000000
COBYLA-scipy-2019 Varelas (2019),2,10,1e-07,196578135,0.000000
COBYLA-scipy-2019 Varelas (2019),2,20,1e-07,804382182,0.000000
COBYLA-scipy-2019 Varelas (2019),3,2,1e-07,138219.749888,0.000000
COBYLA-scipy-2019 Varelas (2019),3,5,1e-07,827102548,0.000000
COBYLA-scipy-2019 Varelas (2019),3,10,1e-07,3651923703,0.000000
COBYLA-scipy-2019 Varelas (2019),3,20,1e-07,15307776505,0.000000
COBYLA-scipy-2019 Varelas (2019),8,2,1e-07,22575616,0.000000
COBYLA-scipy-2019 Varelas (2019),8,5,1e-07,213065690,0.000000
COBYLA-scipy-2019 Varelas (2019),8,10,1e-07,1351588485,0.000000
COBYLA-scipy-2019 Varelas (2019),8,20,1e-07,9127410684,0.000000
COBYLA-scipy-2019 Varelas (2019),15,2,1e-07,882357.999396,0.000000
COBYLA-scipy-2019 Varelas (2019),15,5,1e-07,10682896081,0.000000
COBYLA-scipy-2019 Varelas (2019),15,10,1e-07,79863618414,0.000000
COBYLA-scipy-2019 Varelas (2019),15,20,1e-07,920332580000,0.000000
d-CMA-ES Gissler (2023),1,2,1e-07,240.799998,1.000000
d-CMA-ES Gissler (2023),1,5,1e-07,684.666672,1.000000
d-CMA-ES Gissler (2023),1,10,1e-07,1430.066676,1.000000
d-CMA-ES Gissler (2023),1,20,1e-07,2729.266674,1.000000
d-CMA-ES Gissler (2023),2,2,1e-07,473.333331,1.000000
d-CMA-ES Gissler (2023),2,5,1e-07,1475.666708,1.000000
d-CMA-ES Gissler (2023),2,10,1e-07,4052.266725,1.000000
d-CMA-ES Gissler (2023),2,20,1e-07,13255.199892,1.000000
d-CMA-ES Gissler (2023),3,2,1e-07,4216.000048,1.000000
d-CMA-ES Gissler (2023),3,5,1e-07,2741640.33359,0.200000
d-CMA-ES Gissler (2023),3,10,1e-07,4572370011,0.000000
d-CMA-ES Gissler (2023),3,20,1e-07,17317663601,0.000000
d-CMA-ES Gissler (2023),8,2,1e-07,520.86664,1.000000
d-CMA-ES Gissler (2023),8,5,1e-07,2619.19997,1.000000
d-CMA-ES Gissler (2023),8,10,1e-07,5573.400309,1.000000
d-CMA-ES Gissler (2023),8,20,1e-07,19480.733516,1.000000
d-CMA-ES Gissler (2023),15,2,1e-07,2633.26704,1.000000
d-CMA-ES Gissler (2023),15,5,1e-07,22401.468713,1.000000
d-CMA-ES Gissler (2023),15,10,1e-07,78594.497316,1.000000
d-CMA-ES Gissler (2023),15,20,1e-07,226144.74,1.000000
DASA korosec (2009),1,2,1e-07,746.733336,1.000000
DASA korosec (2009),1,5,1e-07,1828.333332,1.000000
DASA korosec (2009),1,10,1e-07,4170.333343,1.000000
DASA korosec (2009),1,20,1e-07,12705.133331,1.000000
DASA korosec (2009),2,2,1e-07,880.400009,1.000000
DASA korosec (2009),2,5,1e-07,2446.066684,1.000000
DASA korosec (2009),2,10,1e-07,6649.06671,1.000000
DASA korosec (2009),2,20,1e-07,19353.93345,1.000000
DASA korosec (2009),3,2,1e-07,3519.60008,1.000000
DASA korosec (2009),3,5,1e-07,17597.60068,1.000000
DASA korosec (2009),3,10,1e-07,71827.466568,1.000000
DASA korosec (2009),3,20,1e-07,276198.536915,1.000000
DASA korosec (2009),8,2,1e-07,92008,1.000000
DASA korosec (2009),8,5,1e-07,1402285.00001,1.000000
DASA korosec (2009),8,10,1e-07,2089978.39962,1.000000
DASA korosec (2009),8,20,1e-07,2462459.80144,1.000000
DASA korosec (2009),15,2,1e-07,67340.66628,1.000000
DASA korosec (2009),15,5,1e-07,106795405821,0.000000
DASA korosec (2009),15,10,1e-07,798341277344,0.000000
DASA korosec (2009),15,20,1e-07,9.2000046e+12,0.000000
DBRCGA chuang (2012),1,2,1e-07,476.666664,1.000000
DBRCGA chuang (2012),1,5,1e-07,5079.200004,1.000000
DBRCGA chuang (2012),1,10,1e-07,27612.733329,1.000000
DBRCGA chuang (2012),1,20,1e-07,62289.600007,1.000000
DBRCGA chuang (2012),2,2,1e-07,836.133336,1.000000
DBRCGA chuang (2012),2,5,1e-07,7655.800014,1.000000
DBRCGA chuang (2012),2,10,1e-07,37303.266585,1.000000
DBRCGA chuang (2012),2,20,1e-07,86379.933324,1.000000
DBRCGA chuang (2012),3,2,1e-07,1699.933136,1.000000
DBRCGA chuang (2012),3,5,1e-07,20580.733578,1.000000
DBRCGA chuang (2012),3,10,1e-07,214646.59818,1.000000
DBRCGA chuang (2012),3,20,1e-07,9042380.00352,0.200000
DBRCGA chuang (2012),8,2,1e-07,2148.86672,1.000000
DBRCGA chuang (2012),8,5,1e-07,31631.466604,1.000000
DBRCGA chuang (2012),8,10,1e-07,241304.7337,1.000000
DBRCGA chuang (2012),8,20,1e-07,1153208.24915,0.800000
DBRCGA chuang (2012),15,2,1e-07,2303.4662,1.000000
DBRCGA chuang (2012),15,5,1e-07,1638915.49871,0.266667
DBRCGA chuang (2012),15,10,1e-07,79847491946,0.000000
DBRCGA chuang (2012),15,20,1e-07,920065780000,0.000000
DD-CMA-ES-Akimoto Gharafi (2022),1,2,1e-07,211.333332,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),1,5,1e-07,564.933336,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),1,10,1e-07,1166.399989,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),1,20,1e-07,2266.600004,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),2,2,1e-07,375.199999,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),2,5,1e-07,1030.799958,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),2,10,1e-07,2177.06658,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),2,20,1e-07,4401.333153,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),3,2,1e-07,2713.800048,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),3,5,1e-07,172813.53399,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),3,10,1e-07,6523622.87535,0.533333
DD-CMA-ES-Akimoto Gharafi (2022),3,20,1e-07,77246768347,0.000000
DD-CMA-ES-Akimoto Gharafi (2022),8,2,1e-07,574.266672,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),8,5,1e-07,2276.600114,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),8,10,1e-07,5963.599558,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),8,20,1e-07,19829.534908,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),15,2,1e-07,2986.1329,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),15,5,1e-07,19933.009083,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),15,10,1e-07,64393.864898,1.000000
DD-CMA-ES-Akimoto Gharafi (2022),15,20,1e-07,188753.64,1.000000
DD-CMA-ES-pycma Gharafi (2022),1,2,1e-07,165.133332,1.000000
DD-CMA-ES-pycma Gharafi (2022),1,5,1e-07,498.666672,1.000000
DD-CMA-ES-pycma Gharafi (2022),1,10,1e-07,1108.200007,1.000000
DD-CMA-ES-pycma Gharafi (2022),1,20,1e-07,2121.533312,1.000000
DD-CMA-ES-pycma Gharafi (2022),2,2,1e-07,343.666675,1.000000
DD-CMA-ES-pycma Gharafi (2022),2,5,1e-07,916.46663,1.000000
DD-CMA-ES-pycma Gharafi (2022),2,10,1e-07,2145.600015,1.000000
DD-CMA-ES-pycma Gharafi (2022),2,20,1e-07,4538.73342,1.000000
DD-CMA-ES-pycma Gharafi (2022),3,2,1e-07,3659.466848,1.000000
DD-CMA-ES-pycma Gharafi (2022),3,5,1e-07,509764.786454,0.933333
DD-CMA-ES-pycma Gharafi (2022),3,10,1e-07,4787091.19911,0.666667
DD-CMA-ES-pycma Gharafi (2022),3,20,1e-07,76526273677,0.000000
DD-CMA-ES-pycma Gharafi (2022),8,2,1e-07,502.266688,1.000000
DD-CMA-ES-pycma Gharafi (2022),8,5,1e-07,1863.40008,1.000000
DD-CMA-ES-pycma Gharafi (2022),8,10,1e-07,5315.999586,1.000000
DD-CMA-ES-pycma Gharafi (2022),8,20,1e-07,15742.467556,1.000000
DD-CMA-ES-pycma Gharafi (2022),15,2,1e-07,2269.799884,1.000000
DD-CMA-ES-pycma Gharafi (2022),15,5,1e-07,21472.800752,1.000000
DD-CMA-ES-pycma Gharafi (2022),15,10,1e-07,73050.10585,1.000000
DD-CMA-ES-pycma Gharafi (2022),15,20,1e-07,227328.78,1.000000
DE Pal pal (2013),1,2,1e-07,410.466666,1.000000
DE Pal pal (2013),1,5,1e-07,1919.133336,1.000000
DE Pal pal (2013),1,10,1e-07,6995.466675,1.000000
DE Pal pal (2013),1,20,1e-07,29560.133323,1.000000
DE Pal pal (2013),2,2,1e-07,637.39999,1.000000
DE Pal pal (2013),2,5,1e-07,2840.800038,1.000000
DE Pal pal (2013),2,10,1e-07,9876.533355,1.000000
DE Pal pal (2013),2,20,1e-07,40019.933163,1.000000
DE Pal pal (2013),3,2,1e-07,749.866688,1.000000
DE Pal pal (2013),3,5,1e-07,4677.333368,1.000000
DE Pal pal (2013),3,10,1e-07,108848.909601,0.733333
DE Pal pal (2013),3,20,1e-07,3060400000,0.000000
DE Pal pal (2013),8,2,1e-07,1315.466656,1.000000
DE Pal pal (2013),8,5,1e-07,19419.799826,1.000000
DE Pal pal (2013),8,10,1e-07,53654.356846,0.933333
DE Pal pal (2013),8,20,1e-07,143328.768676,0.866667
DE Pal pal (2013),15,2,1e-07,7782.384848,0.866667
DE Pal pal (2013),15,5,1e-07,160818.489572,0.533333
DE Pal pal (2013),15,10,1e-07,15966800000,0.000000
DE Pal pal (2013),15,20,1e-07,184000000000,0.000000
DE posik (2012),1,2,1e-07,417.866664,1.000000
DE posik (2012),1,5,1e-07,2003.933328,1.000000
DE posik (2012),1,10,1e-07,7540.066678,1.000000
DE posik (2012),1,20,1e-07,30815.066651,1.000000
DE posik (2012),2,2,1e-07,613.266654,1.000000
DE posik (2012),2,5,1e-07,2920.133312,1.000000
DE posik (2012),2,10,1e-07,10876.133385,1.000000
DE posik (2012),2,20,1e-07,43317.066792,1.000000
DE posik (2012),3,2,1e-07,1180.133424,1.000000
DE posik (2012),3,5,1e-07,5602.799296,1.000000
DE posik (2012),3,10,1e-07,61946.801778,1.000000
DE posik (2012),3,20,1e-07,1294278.22453,0.600000
DE posik (2012),8,2,1e-07,1047.666704,1.000000
DE posik (2012),8,5,1e-07,20801.933382,1.000000
DE posik (2012),8,10,1e-07,131548.667079,1.000000
DE posik (2012),8,20,1e-07,620631.287476,0.933333
DE posik (2012),15,2,1e-07,2434.86692,1.000000
DE posik (2012),15,5,1e-07,119400.932287,0.866667
DE posik (2012),15,10,1e-07,39917000000,0.000000
DE posik (2012),15,20,1e-07,460000000000,0.000000
DE-AUTO voglis (2012),1,2,1e-07,61.2,1.000000
DE-AUTO voglis (2012),1,5,1e-07,73.133328,1.000000
DE-AUTO voglis (2012),1,10,1e-07,93.466664,1.000000
DE-AUTO voglis (2012),1,20,1e-07,134.666669,1.000000
DE-AUTO voglis (2012),2,2,1e-07,98.266674,1.000000
DE-AUTO voglis (2012),2,5,1e-07,194.79996,1.000000
DE-AUTO voglis (2012),2,10,1e-07,524.066595,1.000000
DE-AUTO voglis (2012),2,20,1e-07,2230.466784,1.000000
DE-AUTO voglis (2012),3,2,1e-07,2660.133344,1.000000
DE-AUTO voglis (2012),3,5,1e-07,33678.666954,1.000000
DE-AUTO voglis (2012),3,10,1e-07,163965.734565,1.000000
DE-AUTO voglis (2012),3,20,1e-07,3065651.50103,0.533333
DE-AUTO voglis (2012),8,2,1e-07,144.666704,1.000000
DE-AUTO voglis (2012),8,5,1e-07,776.133538,1.000000
DE-AUTO voglis (2012),8,10,1e-07,2177.333378,1.000000
DE-AUTO voglis (2012),8,20,1e-07,53663.601748,1.000000
DE-AUTO voglis (2012),15,2,1e-07,7135.999488,1.000000
DE-AUTO voglis (2012),15,5,1e-07,222144.856193,0.866667
DE-AUTO voglis (2012),15,10,1e-07,14919524.0162,0.066667
DE-AUTO voglis (2012),15,20,1e-07,921248440000,0.000000
DE-best Vodopija (2018),1,2,1e-07,571.000002,1.000000
DE-best Vodopija (2018),1,5,1e-07,3625.333332,1.000000
DE-best Vodopija (2018),1,10,1e-07,13755.533341,1.000000
DE-best Vodopija (2018),1,20,1e-07,55969.933351,1.000000
DE-best Vodopija (2018),2,2,1e-07,895.600011,1.000000
DE-best Vodopija (2018),2,5,1e-07,5138.79999,1.000000
